OID_,CID,L7_20140124_NIR,L7_20140209_NIR,L7_20140313_NIR,L7_20141023_NIR,L7_20141210_NIR,L7_20150127_NIR,L7_20150212_NIR,L7_20170116_NIR,L7_20170201_NIR,L7_20170508_NIR,L7_20171202_NIR,L7_20180308_NIR,L7_20181205_NIR,L7_20200125_NIR,L7_20201124_NIR,L7_20201210_NIR,L7_20211127_NIR,L7_20211229_NIR,L7_20220114_NIR,L7_20220404_NIR,L7_20221024_NIR,L7_20221202_NIR,L7_20221214_NIR,L7_20221219_NIR,L7_20230319_NIR,L7_20230324_NIR,L7_20230916_NIR,L7_20230921_NIR
212,1,0.204415000000000,0.190280000000000,0.204937500000000,0.226277500000000,0.188795000000000,0.196770000000000,0.211757500000000,0.212527500000000,0.205460000000000,0.295275000000000,0.197127500000000,nan,0.177822500000000,0.201032500000000,0.202572500000000,0.211235000000000,0.178125000000000,0.161020000000000,0.179252500000000,0.205542500000000,0.197567500000000,nan,0.201170000000000,0.168720000000000,nan,nan,0.239890000000000,nan
213,1,0.166932500000000,0.149772500000000,0.178290000000000,0.210245000000000,0.186127500000000,0.183762500000000,0.189922500000000,nan,nan,0.231392500000000,0.194322500000000,0.221685000000000,0.133217500000000,0.194515000000000,0.191985000000000,0.196687500000000,0.224820000000000,0.214535000000000,0.212857500000000,0.200840000000000,0.197622500000000,nan,0.202160000000000,0.180765000000000,0.179637500000000,nan,0.218440000000000,0.206175000000000
214,1,0.190665000000000,0.190307500000000,0.201170000000000,0.197237500000000,0.189290000000000,nan,0.195615000000000,nan,nan,0.245170000000000,0.186842500000000,0.196935000000000,0.170975000000000,0.180050000000000,0.173037500000000,0.188795000000000,0.187007500000000,0.166465000000000,0.169930000000000,0.201225000000000,0.191627500000000,nan,0.194982500000000,0.163027500000000,0.192040000000000,nan,0.218522500000000,0.199245000000000
215,1,0.215387500000000,0.203232500000000,0.209200000000000,0.243960000000000,0.224435000000000,0.204085000000000,0.215415000000000,0.222427500000000,0.215552500000000,0.253970000000000,0.208512500000000,0.213655000000000,0.219320000000000,0.187117500000000,nan,0.187695000000000,0.178922500000000,nan,0.174990000000000,0.182992500000000,0.179610000000000,nan,nan,0.233675000000000,0.173890000000000,nan,nan,0.233455000000000
216,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
217,1,0.163357500000000,0.149800000000000,0.178015000000000,0.184835000000000,0.143172500000000,0.149745000000000,0.167290000000000,0.220117500000000,0.212280000000000,0.248882500000000,0.205130000000000,0.209475000000000,0.184835000000000,0.208705000000000,0.214287500000000,nan,0.212390000000000,0.188080000000000,0.198475000000000,nan,0.228230000000000,nan,0.229742500000000,nan,0.210877500000000,nan,0.253612500000000,0.232987500000000
218,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
219,1,0.211867500000000,0.197155000000000,nan,0.235655000000000,0.196522500000000,0.197265000000000,0.190362500000000,0.204910000000000,0.202545000000000,0.312875000000000,nan,0.230100000000000,0.209337500000000,0.205157500000000,nan,0.199905000000000,0.199850000000000,0.182057500000000,0.198750000000000,0.261532500000000,0.235545000000000,nan,nan,0.175100000000000,0.224627500000000,nan,nan,0.226277500000000
220,1,0.170012500000000,0.165090000000000,0.177932500000000,0.197347500000000,0.178400000000000,0.169930000000000,nan,0.205652500000000,0.189400000000000,0.267417500000000,0.197045000000000,0.189537500000000,0.184697500000000,0.158600000000000,0.161790000000000,0.176365000000000,0.174275000000000,nan,0.165172500000000,0.177520000000000,0.191627500000000,nan,0.194597500000000,0.180600000000000,0.179775000000000,nan,0.218825000000000,0.199217500000000
221,1,0.201307500000000,nan,nan,0.226497500000000,0.195945000000000,0.206560000000000,0.211867500000000,0.223005000000000,0.208732500000000,0.291947500000000,nan,0.225067500000000,0.202050000000000,0.211812500000000,nan,0.219155000000000,0.215800000000000,0.211867500000000,0.212582500000000,0.233482500000000,0.228670000000000,nan,nan,0.209832500000000,0.236012500000000,nan,nan,0.232520000000000
222,1,0.149305000000000,0.155657500000000,0.185687500000000,0.180380000000000,0.156895000000000,0.149497500000000,0.170260000000000,0.188355000000000,nan,0.277895000000000,0.168802500000000,0.193085000000000,0.146775000000000,0.172762500000000,0.165392500000000,0.184202500000000,0.182195000000000,0.165915000000000,0.169792500000000,0.214727500000000,0.203755000000000,nan,0.201032500000000,0.174577500000000,nan,nan,0.233290000000000,nan
223,1,0.190637500000000,0.171167500000000,0.193360000000000,nan,0.185082500000000,0.182800000000000,0.186072500000000,0.220750000000000,0.202187500000000,0.254547500000000,0.211455000000000,0.208732500000000,0.198502500000000,nan,0.213600000000000,0.230677500000000,0.219622500000000,0.216542500000000,0.221795000000000,0.223775000000000,0.234390000000000,nan,0.241952500000000,nan,0.210740000000000,nan,0.239807500000000,0.218797500000000
224,1,0.173972500000000,0.172130000000000,0.182360000000000,0.201582500000000,0.182305000000000,0.166987500000000,0.177107500000000,0.198777500000000,0.177190000000000,0.259250000000000,0.180435000000000,nan,0.119385000000000,0.176722500000000,0.184560000000000,0.184367500000000,0.174605000000000,0.172845000000000,0.165392500000000,0.177767500000000,0.191435000000000,nan,0.181232500000000,0.151560000000000,nan,nan,0.190225000000000,nan
225,1,0.201472500000000,0.191132500000000,0.190060000000000,0.222757500000000,0.221630000000000,0.214397500000000,nan,0.231090000000000,0.215937500000000,0.228285000000000,0.208760000000000,0.209970000000000,0.174687500000000,0.194625000000000,0.210740000000000,0.225425000000000,0.228807500000000,nan,0.217670000000000,0.205515000000000,0.234775000000000,nan,0.243795000000000,0.216130000000000,0.217367500000000,nan,0.204690000000000,0.186072500000000
226,1,0.215470000000000,0.200125000000000,0.217037500000000,nan,0.217615000000000,0.210932500000000,0.209310000000000,0.224187500000000,0.212362500000000,0.291040000000000,0.215552500000000,0.221712500000000,0.244950000000000,nan,0.214040000000000,0.199135000000000,0.224930000000000,0.222317500000000,0.227020000000000,0.256527500000000,0.253310000000000,nan,0.290820000000000,0.256830000000000,0.248497500000000,nan,0.261752500000000,0.252430000000000
227,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
228,1,0.201527500000000,0.203782500000000,0.201775000000000,0.218467500000000,0.211262500000000,nan,0.205762500000000,nan,0.177052500000000,0.266565000000000,0.144245000000000,0.154255000000000,0.112400000000000,0.155382500000000,0.203067500000000,0.196990000000000,0.174522500000000,nan,0.136820000000000,0.205927500000000,0.172817500000000,nan,0.160360000000000,0.127937500000000,0.185742500000000,nan,0.225480000000000,0.199355000000000
229,1,0.190225000000000,0.177712500000000,0.181782500000000,0.197155000000000,0.207110000000000,0.186980000000000,nan,0.227047500000000,0.208787500000000,0.245032500000000,0.201087500000000,0.200867500000000,0.198420000000000,0.240467500000000,0.135830000000000,0.176640000000000,0.136655000000000,nan,0.150955000000000,0.131760000000000,0.185302500000000,nan,0.194790000000000,0.163027500000000,0.191875000000000,nan,0.232630000000000,0.206010000000000
230,1,0.198200000000000,0.190830000000000,0.201445000000000,0.227267500000000,0.207027500000000,0.193937500000000,0.206312500000000,0.215635000000000,0.205735000000000,0.267500000000000,0.219320000000000,nan,0.241127500000000,0.197952500000000,0.210657500000000,0.195780000000000,0.208485000000000,0.197457500000000,0.208237500000000,0.169215000000000,0.210602500000000,0.192150000000000,0.209007500000000,0.186842500000000,0.199602500000000,nan,0.226745000000000,0.219155000000000
231,1,0.156400000000000,0.152825000000000,0.170452500000000,0.189070000000000,0.153815000000000,nan,0.160965000000000,nan,nan,0.287080000000000,0.158572500000000,0.173697500000000,0.133135000000000,0.151642500000000,0.158407500000000,0.155355000000000,0.158050000000000,0.135912500000000,0.146362500000000,0.182580000000000,0.185605000000000,nan,0.153540000000000,0.133960000000000,0.167427500000000,nan,0.226112500000000,0.213077500000000
232,1,0.249295000000000,0.228257500000000,0.228560000000000,nan,0.253255000000000,0.237992500000000,0.237772500000000,0.198392500000000,0.189537500000000,0.270470000000000,0.162010000000000,0.193607500000000,0.146885000000000,nan,0.191682500000000,0.205157500000000,0.212610000000000,0.182332500000000,0.198475000000000,0.223967500000000,0.234720000000000,nan,0.222950000000000,0.180682500000000,0.216927500000000,nan,0.275035000000000,0.253007500000000
233,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
234,1,0.187777500000000,0.184450000000000,0.198255000000000,0.248497500000000,0.203700000000000,0.197402500000000,0.203287500000000,0.208677500000000,nan,0.288262500000000,0.194130000000000,0.214150000000000,0.209310000000000,0.187337500000000,0.195945000000000,0.167262500000000,0.208320000000000,0.176942500000000,0.170287500000000,0.233977500000000,0.210382500000000,0.154667500000000,0.195395000000000,0.163467500000000,nan,nan,0.241100000000000,nan
235,1,0.187722500000000,0.174797500000000,0.185797500000000,0.209887500000000,0.196412500000000,0.180270000000000,nan,0.197512500000000,0.183075000000000,0.250367500000000,0.176337500000000,0.193195000000000,0.167702500000000,0.158737500000000,0.169517500000000,0.163330000000000,0.174632500000000,nan,0.141632500000000,0.187502500000000,0.185907500000000,nan,0.160442500000000,0.157417500000000,0.180215000000000,nan,0.212500000000000,0.206450000000000
236,1,0.205212500000000,0.190857500000000,0.220887500000000,0.260955000000000,0.228450000000000,0.190582500000000,0.199767500000000,0.211977500000000,0.205735000000000,0.284302500000000,0.194267500000000,0.197787500000000,0.216845000000000,0.204965000000000,0.195725000000000,0.171470000000000,0.212747500000000,0.182112500000000,0.194047500000000,0.257242500000000,0.223032500000000,0.186815000000000,0.208952500000000,0.175182500000000,0.237387500000000,nan,0.233950000000000,0.225975000000000
237,1,nan,nan,nan,0.235270000000000,0.225012500000000,0.214645000000000,0.212637500000000,0.231997500000000,0.212967500000000,nan,nan,0.214645000000000,nan,0.226717500000000,nan,0.241815000000000,nan,0.226057500000000,nan,0.237607500000000,0.234940000000000,nan,nan,nan,0.229687500000000,nan,nan,0.239807500000000
238,1,0.170287500000000,0.165585000000000,0.170480000000000,0.172322500000000,0.175347500000000,0.153567500000000,nan,0.194487500000000,0.176750000000000,0.249047500000000,0.169352500000000,0.181452500000000,0.133245000000000,0.180297500000000,0.180930000000000,0.204552500000000,0.191820000000000,nan,0.194075000000000,0.205955000000000,0.135857500000000,nan,0.118587500000000,0.110585000000000,0.123400000000000,nan,0.119495000000000,0.118532500000000
239,1,0.214535000000000,0.218577500000000,0.220502500000000,0.222372500000000,0.231502500000000,0.210520000000000,0.208705000000000,0.241485000000000,0.218467500000000,0.251687500000000,0.222180000000000,0.213050000000000,0.201857500000000,0.226002500000000,nan,0.250862500000000,0.228422500000000,nan,0.212472500000000,0.219292500000000,0.241100000000000,nan,nan,0.215552500000000,0.216927500000000,nan,nan,0.239395000000000
240,1,0.200922500000000,0.190362500000000,0.205047500000000,0.205515000000000,0.203040000000000,0.196935000000000,0.202407500000000,0.209392500000000,0.202517500000000,0.237057500000000,0.186705000000000,0.225397500000000,0.188080000000000,0.218907500000000,0.239670000000000,0.262577500000000,0.253557500000000,0.252897500000000,0.255180000000000,nan,0.259772500000000,nan,0.297090000000000,nan,0.235930000000000,nan,0.281800000000000,0.259772500000000
241,1,0.218605000000000,0.209640000000000,0.205597500000000,nan,0.221410000000000,0.210767500000000,0.212582500000000,0.233950000000000,0.228312500000000,0.269562500000000,0.212142500000000,0.209282500000000,0.167647500000000,nan,0.214342500000000,0.220612500000000,0.221025000000000,0.202545000000000,0.212857500000000,0.224270000000000,0.229027500000000,nan,0.229962500000000,0.204332500000000,0.230045000000000,nan,0.268517500000000,0.246600000000000
242,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
243,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
244,1,nan,nan,nan,0.209970000000000,0.214012500000000,0.210630000000000,0.206395000000000,0.216707500000000,0.209090000000000,nan,nan,0.209585000000000,nan,0.204800000000000,nan,0.212967500000000,nan,0.217532500000000,nan,0.219787500000000,0.210712500000000,nan,nan,0.163137500000000,0.205130000000000,nan,nan,0.253117500000000
245,1,0.211757500000000,nan,nan,0.230760000000000,0.220805000000000,0.209970000000000,0.211675000000000,0.230182500000000,0.212032500000000,0.266345000000000,nan,0.200922500000000,0.198585000000000,0.208320000000000,nan,0.235380000000000,0.228422500000000,0.217120000000000,0.222152500000000,0.238102500000000,0.234940000000000,nan,nan,0.227487500000000,0.229412500000000,nan,nan,0.239285000000000
246,1,0.208237500000000,0.197127500000000,0.201417500000000,0.231227500000000,0.228505000000000,0.200812500000000,nan,0.194377500000000,0.189565000000000,0.227872500000000,0.183680000000000,0.197925000000000,0.157390000000000,0.197980000000000,0.210657500000000,0.220667500000000,0.217230000000000,nan,0.208210000000000,0.205597500000000,0.185577500000000,nan,0.209310000000000,0.210300000000000,0.167482500000000,nan,0.133712500000000,0.125297500000000
247,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
248,1,0.184257500000000,0.171745000000000,0.181892500000000,0.201692500000000,0.192837500000000,0.176887500000000,0.189977500000000,0.216212500000000,0.186265000000000,0.272945000000000,0.194020000000000,0.193167500000000,0.181507500000000,0.187117500000000,0.195477500000000,0.200015000000000,0.115727500000000,0.084515000000000,0.093975000000000,0.145785000000000,0.135967500000000,nan,0.083690000000000,nan,0.142320000000000,nan,0.162175000000000,0.145565000000000
249,1,nan,0.200510000000000,0.201637500000000,0.218632500000000,nan,0.211152500000000,0.215827500000000,0.194790000000000,0.179885000000000,0.214617500000000,0.191050000000000,0.194240000000000,nan,0.194707500000000,0.199602500000000,nan,nan,0.203452500000000,nan,nan,0.210107500000000,nan,nan,nan,0.148507500000000,nan,nan,0.138800000000000
250,1,0.180462500000000,0.171497500000000,0.185742500000000,0.193112500000000,0.192397500000000,nan,nan,0.195312500000000,0.196412500000000,0.251522500000000,0.183817500000000,0.197457500000000,0.177767500000000,0.190527500000000,0.191490000000000,0.209172500000000,0.199327500000000,nan,0.179417500000000,0.210162500000000,0.235160000000000,nan,0.208210000000000,0.180600000000000,0.216955000000000,nan,0.316835000000000,0.280012500000000
251,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
252,1,nan,0.206395000000000,0.205240000000000,0.231392500000000,nan,0.214315000000000,0.215965000000000,0.230925000000000,0.215360000000000,0.253282500000000,0.212170000000000,0.213792500000000,nan,0.212060000000000,0.221630000000000,nan,nan,0.217532500000000,nan,0.224105000000000,0.240962500000000,nan,nan,nan,0.223747500000000,nan,nan,0.239147500000000
253,1,0.163302500000000,0.155960000000000,0.166437500000000,0.180545000000000,0.178702500000000,0.170205000000000,0.180242500000000,0.190582500000000,0.183075000000000,0.249570000000000,0.162120000000000,nan,0.153870000000000,0.187200000000000,0.199327500000000,0.212665000000000,0.200290000000000,0.182195000000000,0.189125000000000,0.191710000000000,0.222647500000000,nan,0.229962500000000,0.204195000000000,nan,nan,0.247095000000000,nan
254,1,0.194542500000000,0.197237500000000,0.201362500000000,0.214150000000000,0.196082500000000,0.200455000000000,0.206092500000000,0.213050000000000,0.208815000000000,0.257490000000000,0.193965000000000,0.205405000000000,0.198805000000000,0.222702500000000,0.199190000000000,nan,0.207742500000000,0.181782500000000,0.184230000000000,nan,0.210327500000000,nan,0.201582500000000,nan,0.205047500000000,nan,nan,0.226002500000000
255,1,nan,0.161927500000000,0.177932500000000,0.188657500000000,nan,0.172927500000000,0.182497500000000,0.190555000000000,0.179692500000000,0.235765000000000,0.176035000000000,0.185110000000000,nan,0.183405000000000,0.173092500000000,nan,nan,0.166272500000000,nan,nan,0.191572500000000,nan,nan,nan,0.179747500000000,nan,nan,0.199107500000000
256,1,0.180957500000000,0.175292500000000,0.189977500000000,0.193387500000000,0.193085000000000,nan,0.196495000000000,nan,nan,0.231805000000000,0.190802500000000,0.193470000000000,0.178152500000000,0.190995000000000,0.180957500000000,0.204470000000000,0.200317500000000,0.192892500000000,0.194102500000000,0.196550000000000,0.173065000000000,nan,0.174577500000000,0.151642500000000,0.142375000000000,nan,0.119357500000000,0.138855000000000
